flatten and bitwiseXOR
0.047813582420349124
0.04744266748428345
0.047781057357788086
0.04761375904083252
0.04824669361114502
0.049185843467712397
0.047431864738464356
0.047683141231536864
0.048220264911651614
0.05131567001342773
0.04867626905441284
0.050418784618377684
0.050755622386932375
0.0514423394203186
0.06209474802017212
0.05008891820907593
0.05010564088821411
0.05012531042098999
0.05071097135543823
0.06331891059875489
