before_optimize
0.797730177
0.780255466
0.7669302160000001
0.778344194
0.780268111
0.7922283129999999
0.77758578
0.794476734
0.78715163
0.82589971
0.7949683709999999
0.7612029800000001
0.771564197
0.7690292339999999
0.75127836
0.7598768539999999
0.786445727
0.7664914789999998
0.769697046
0.801172923
